Solute_SMILES,Solvent_SMILES,T,log-gamma,source_file,solute_rdkit_valid,solute_canonical_isomeric,solute_canonical_nonisomeric,solute_rdkit_isomeric_flag,solute_heuristic_isomer_flag,solute_isomer_detection_method,solute_isomer_collision_group,solute_collision_group_id,solvent_rdkit_valid,solvent_canonical_isomeric,solvent_canonical_nonisomeric,solvent_rdkit_isomeric_flag,solvent_heuristic_isomer_flag,solvent_isomer_detection_method,solvent_isomer_collision_group,solvent_collision_group_id,isomer_subset_flag,isomer_detection_reason
CCCCCC,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,125.0,0.26,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,False,False,none,False,,False,
C(Cl)(Cl)Cl,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,85.15,-0.30924625,molecule_train.csv,True,ClC(Cl)Cl,ClC(Cl)Cl,False,False,none,False,,True,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,True,True,rdkit+heuristic,True,solvent_iso_collision_0001,True,solvent:rdkit;solvent:heuristic;solvent:collision
CC1=CC(=CC(=C1)C)C,CCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCC,100.0,-0.329893921,molecule_train.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,False,False,none,False,,False,
CCCC=C,CCCCCCCCCC(=O)CCCCCCCCC,80.5,-0.116533816,molecule_train.csv,True,C=CCCC,C=CCCC,False,False,none,False,,True,CCCCCCCCCC(=O)CCCCCCCCC,CCCCCCCCCC(=O)CCCCCCCCC,False,False,none,False,,False,
CC(=C)C=C,C1=CC=C(C=C1)CO,25.0,1.458615023,molecule_train.csv,True,C=CC(=C)C,C=CC(=C)C,False,False,none,False,,True,OCc1ccccc1,OCc1ccccc1,False,False,none,False,,False,
CCCCCC,CCCCCCCCCCCCO,60.0,0.688134639,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCCCCCCCCCO,CCCCCCCCCCCCO,False,False,none,False,,False,
CC(C)CCC(C)C,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,50.0,0.519388854,molecule_train.csv,True,CC(C)CCC(C)C,CC(C)CCC(C)C,False,False,none,False,,True,CCCCCCC[CH2][Sn]([Cl])([Cl])[CH2]CCCCCCC,CCCCCCC[CH2][Sn]([Cl])([Cl])[CH2]CCCCCCC,False,False,none,False,,False,
C1COCCO1,C(Cl)(Cl)(Cl)Cl,64.55,0.292669614,molecule_train.csv,True,C1COCCO1,C1COCCO1,False,False,none,False,,True,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,False,False,none,False,,False,
CC(=O)OC,C(CCCCCCC#N)CCCCCC#N,100.6,-0.06,molecule_train.csv,True,COC(C)=O,COC(C)=O,False,False,none,False,,True,N#CCCCCCCCCCCCCC#N,N#CCCCCCCCCCCCCC#N,False,False,none,False,,False,
CCI,CCO,25.0,1.788420568,molecule_train.csv,True,CCI,CCI,False,False,none,False,,True,CCO,CCO,False,False,none,False,,False,
CCCCCCC,CC(C)O,25.0,2.002830439,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,CC(C)O,CC(C)O,False,False,none,False,,False,
C1=CC=CC=C1,C[N+](=O)[O-],100.0,0.955511445,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,C[N+](=O)[O-],C[N+](=O)[O-],False,False,none,False,,False,
CCBr,C1=CC=C(C=C1)N,25.0,0.746687947,molecule_train.csv,True,CCBr,CCBr,False,False,none,False,,True,Nc1ccccc1,Nc1ccccc1,False,False,none,False,,False,
CCCOC(=O)C,CCCCN(CCCC)C=O,59.31,0.22872793,molecule_train.csv,True,CCCOC(C)=O,CCCOC(C)=O,False,False,none,False,,True,CCCCN(C=O)CCCC,CCCCN(C=O)CCCC,False,False,none,False,,False,
CC(F)F,CC(C)(C)O,46.85,1.229640551,molecule_train.csv,True,CC(F)F,CC(F)F,False,False,none,False,,True,CC(C)(C)O,CC(C)(C)O,False,False,none,False,,False,
COC=O,C1CCS(=O)(=O)C1,30.66,0.360467742,molecule_train.csv,True,COC=O,COC=O,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
C1=CC=CC=C1,C1C=CCS1(=O)=O,100.0,0.693147181,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,O=S1(=O)CC=CC1,O=S1(=O)CC=CC1,False,False,none,False,,False,
CCCCCCC,C1=CC=C2C(=C1)C=CC=N2,60.0,1.906575144,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,c1ccc2ncccc2c1,c1ccc2ncccc2c1,False,False,none,False,,False,
C1CCCC1,C1=CC=C(C(=C1)N)S,40.0,2.207240913,molecule_train.csv,True,C1CCCC1,C1CCCC1,False,False,none,False,,True,Nc1ccccc1S,Nc1ccccc1S,False,False,none,False,,False,
C1=CC=CC=C1,C(CCCCN)CCCN,55.0,0.588342066,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,NCCCCCCCCN,NCCCCCCCCN,False,False,none,False,,False,
CCC(=O)OCC,CCCCCCCCCCCCCCCCCCO,110.0,0.122217633,molecule_train.csv,True,CCOC(=O)CC,CCOC(=O)CC,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,False,False,none,False,,False,
CC(C)C=O,CCCCOCCOCCOCCCC,50.0,-0.028399475,molecule_train.csv,True,CC(C)C=O,CC(C)C=O,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
C1=CC=CC=C1,CN(C)C=O,35.0,0.357674444,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
C(CCl)Cl,C1CCS(=O)(=O)C1,29.95,0.122217633,molecule_train.csv,True,ClCCCl,ClCCCl,False,False,none,False,,True,O=S1(=O)CCCC1,O=S1(=O)CCCC1,False,False,none,False,,False,
CC1=CC=CC=C1,CCCCCCCCCCCCCCCCCl,55.5,-0.274436846,molecule_train.csv,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,False,False,none,False,,False,
CC(C)CC(C)C,CCC[N+](=O)[O-],25.0,2.048982334,molecule_train.csv,True,CC(C)CC(C)C,CC(C)CC(C)C,False,False,none,False,,True,CCC[N+](=O)[O-],CCC[N+](=O)[O-],False,False,none,False,,False,
C1=CC=CC=C1,CCCCCCCCCCCCCCCCCCCCCC,50.0,0.002513739,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCOC(=O)C,CCCCO,55.0,0.737164066,molecule_train.csv,True,CCOC(C)=O,CCOC(C)=O,False,False,none,False,,True,CCCCO,CCCCO,False,False,none,False,,False,
CCCC(C)(C)C,CCCCCCCCCCCCCCCCCCCCCCCC,80.0,-0.148500008,molecule_train.csv,True,CCCC(C)(C)C,CCCC(C)(C)C,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCOC(=O)C,CCCCCCCCCCCCCC(=O)O,85.18,0.122217633,molecule_train.csv,True,CCOC(C)=O,CCOC(C)=O,False,False,none,False,,True,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,False,False,none,False,,False,
CC(F)F,CCCCCO,56.85,1.398716881,molecule_train.csv,True,CC(F)F,CC(F)F,False,False,none,False,,True,CCCCCO,CCCCCO,False,False,none,False,,False,
CCCCOC(=O)C,C(CCCCCCN)CCCCCN,80.0,0.452348694,molecule_train.csv,True,CCCCOC(C)=O,CCCCOC(C)=O,False,False,none,False,,True,NCCCCCCCCCCCCN,NCCCCCCCCCCCCN,False,False,none,False,,False,
CCCCCC=C,C(COCCOCCO)O,75.05,3.420019136,molecule_train.csv,True,C=CCCCCC,C=CCCCCC,False,False,none,False,,True,OCCOCCOCCO,OCCOCCOCCO,False,False,none,False,,False,
CO,CCCCOCCOCCOCCCC,70.0,0.412109651,molecule_train.csv,True,CO,CO,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
CCOCC,CCCCCO,40.0,0.506215011,molecule_train.csv,True,CCOCC,CCOCC,False,False,none,False,,True,CCCCCO,CCCCCO,False,False,none,False,,False,
CCCO,CCCCCC,25.0,3.760036648,molecule_train.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCC,CCCCCC,False,False,none,False,,False,
CC(C)C(C)C,CCCCCCCCCCCCCCCCO,53.2,0.480572581,molecule_train.csv,True,CC(C)C(C)C,CC(C)C(C)C,False,False,none,False,,True,CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCO,False,False,none,False,,False,
CCCCCCC,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2C(=O)OCC3=CC=CC=C3,120.0,1.467874348,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,False,False,none,False,,False,
CC(=C)C=C,CCC(=O)C1=CC=CC=C1,25.0,0.530628251,molecule_train.csv,True,C=CC(=C)C,C=CC(=C)C,False,False,none,False,,True,CCC(=O)c1ccccc1,CCC(=O)c1ccccc1,False,False,none,False,,False,
CCC(C)(C)C,CCCCCCCCCCCCCCCCCCCC,93.9,-0.138113302,molecule_train.csv,True,CCC(C)(C)C,CCC(C)(C)C,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
C(=C(Cl)Cl)Cl,CC(=O)OCC(COC(=O)C)OC(=O)C,49.85,0.277631737,molecule_train.csv,True,ClC=C(Cl)Cl,ClC=C(Cl)Cl,False,False,none,False,,True,CC(=O)OCC(COC(C)=O)OC(C)=O,CC(=O)OCC(COC(C)=O)OC(C)=O,False,False,none,False,,False,
CCCCCCC,C(CNCCC#N)C#N,40.0,4.95088529,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,N#CCCNCCC#N,N#CCCNCCC#N,False,False,none,False,,False,
C1CCC=CC1,C(CC#N)CC#N,60.0,2.557227311,molecule_train.csv,True,C1=CCCCC1,C1=CCCCC1,False,False,none,False,,True,N#CCCCC#N,N#CCCCC#N,False,False,none,False,,False,
C1CCCC1,CCCS(=O)CCC,60.0,1.099611789,molecule_train.csv,True,C1CCCC1,C1CCCC1,False,False,none,False,,True,CCCS(=O)CCC,CCCS(=O)CCC,False,False,none,False,,False,
C1=CC=CC=C1,CN1CCCC1=O,37.0,0.198850859,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,False,
CCC(=O)C,CCN1CCCC1=O,35.0,0.173953307,molecule_train.csv,True,CCC(C)=O,CCC(C)=O,False,False,none,False,,True,CCN1CCCC1=O,CCN1CCCC1=O,False,False,none,False,,False,
CCCO,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,30.0,2.517696473,molecule_train.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,False,none,False,,False,
CO,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,60.0,0.741937345,molecule_train.csv,True,CO,CO,False,False,none,False,,True,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,False,False,none,False,,False,
C/C=C/C,CCCC(C)O,36.85,0.97455964,molecule_train.csv,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,True,solute_iso_collision_0001,True,CCCC(C)O,CCCC(C)O,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision
CC(=O)C,C1=CC=CC=C1,25.0,0.524728529,molecule_train.csv,True,CC(C)=O,CC(C)=O,False,False,none,False,,True,c1ccccc1,c1ccccc1,False,False,none,False,,False,
CO,C1=CC=CC=C1,25.05,2.965273066,molecule_train.csv,True,CO,CO,False,False,none,False,,True,c1ccccc1,c1ccccc1,False,False,none,False,,False,
CCCC(C)C,CC(=O)OC,25.0,1.710187816,molecule_train.csv,True,CCCC(C)C,CCCC(C)C,False,False,none,False,,True,COC(C)=O,COC(C)=O,False,False,none,False,,False,
CCCCCCCC,CCO,64.85,2.57261223,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,CCO,CCO,False,False,none,False,,False,
CC(=O)C,CC(CO)O,17.0,1.302912752,molecule_train.csv,True,CC(C)=O,CC(C)=O,False,False,none,False,,True,CC(O)CO,CC(O)CO,False,False,none,False,,False,
C(Cl)(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCO,75.0,0.027615167,molecule_train.csv,True,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,False,False,none,False,,False,
C[C@@H]1CCCC[C@@H]1C,CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,120.0,0.693147181,molecule_train.csv,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,True,solute_iso_collision_0004,True,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,False,False,none,False,,True,solute:rdkit;solute:heuristic;solute:collision
CC1=CC=CC=C1C,C(CO)N,25.0,3.862832761,molecule_train.csv,True,Cc1ccccc1C,Cc1ccccc1C,False,False,none,False,,True,NCCO,NCCO,False,False,none,False,,False,
CC#N,CC(=O)C1=CC=CC=C1,20.05,0.500775288,molecule_train.csv,True,CC#N,CC#N,False,False,none,False,,True,CC(=O)c1ccccc1,CC(=O)c1ccccc1,False,False,none,False,,False,
CCOC(=O)C,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,25.0,0.23,molecule_train.csv,True,CCOC(C)=O,CCOC(C)=O,False,False,none,False,,True,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,False,False,none,False,,False,
CC1CCCC1,C1CC(=O)NC1,60.05,2.99723115,molecule_train.csv,True,CC1CCCC1,CC1CCCC1,False,False,none,False,,True,O=C1CCCN1,O=C1CCCN1,False,False,none,False,,False,
CCCO,CCCCOP(=O)(OCCCC)OCCCC,25.45,-0.755022584,molecule_train.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCOP(=O)(OCCCC)OCCCC,CCCCOP(=O)(OCCCC)OCCCC,False,False,none,False,,False,
CC1=CC=CC=C1,CCCCOCCOCCOCCOCCCC,50.0,-0.497580397,molecule_train.csv,True,Cc1ccccc1,Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCOCCCC,CCCCOCCOCCOCCOCCCC,False,False,none,False,,False,
CCCCC=C,CCCCCC(O)O,70.25,2.61,molecule_train.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCCCCC(O)O,CCCCCC(O)O,False,False,none,False,,False,
C(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(CO)O,102.1,-0.385662481,molecule_train.csv,True,ClC(Cl)Cl,ClC(Cl)Cl,False,False,none,False,,True,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,False,False,none,False,,False,
CC(=O)C,CCNC(=O)C,30.0,0.727548607,molecule_train.csv,True,CC(C)=O,CC(C)=O,False,False,none,False,,True,CCNC(C)=O,CCNC(C)=O,False,False,none,False,,False,
C(=S)=S,C1=CC=CC=C1,25.0,0.385262401,molecule_train.csv,True,S=C=S,S=C=S,False,False,none,False,,True,c1ccccc1,c1ccccc1,False,False,none,False,,False,
CC1=CC=CC=C1C,CCCCCCCCCCCCCCCCCl,45.0,-0.265268478,molecule_train.csv,True,Cc1ccccc1C,Cc1ccccc1C,False,False,none,False,,True,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,False,False,none,False,,False,
CC(=C)C=C,CC1=CC=CC2=CC=CC=C12,25.0,0.518793793,molecule_train.csv,True,C=CC(=C)C,C=CC(=C)C,False,False,none,False,,True,Cc1cccc2ccccc12,Cc1cccc2ccccc12,False,False,none,False,,False,
CCCCCCCC,C1COCCN1C=O,61.71,3.732417756,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,False,
C1=CC=CC=C1,C(CCl)Cl,25.0,0.182321557,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,ClCCCl,ClCCCl,False,False,none,False,,False,
CO,C1=CC=C(C=C1)CC#N,120.0,0.832909123,molecule_train.csv,True,CO,CO,False,False,none,False,,True,N#CCc1ccccc1,N#CCc1ccccc1,False,False,none,False,,False,
C1=COC=C1,CCO,44.95,1.166270937,molecule_train.csv,True,c1ccoc1,c1ccoc1,False,False,none,False,,True,CCO,CCO,False,False,none,False,,False,
CCOCC,C(COCCC#N)C#N,50.0,1.806648082,molecule_train.csv,True,CCOCC,CCOCC,False,False,none,False,,True,N#CCCOCCC#N,N#CCCOCCC#N,False,False,none,False,,False,
CC1CCCCC1,CN(C)C=O,50.0,2.424802726,molecule_train.csv,True,CC1CCCCC1,CC1CCCCC1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCCC#N,C(CCC(=O)O)CCC(=O)O,111.8,0.683096845,molecule_train.csv,True,CCCC#N,CCCC#N,False,False,none,False,,True,O=C(O)CCCCCC(=O)O,O=C(O)CCCCCC(=O)O,False,False,none,False,,False,
CI,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,93.9,-0.273121921,molecule_train.csv,True,CI,CI,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,False,False,none,False,,False,
CCCCCCCC,CCCCCCCCCCCCO,53.0,0.806475866,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,CCCCCCCCCCCCO,CCCCCCCCCCCCO,False,False,none,False,,False,
CCC(C)(C)OC,CCNC(=O)C,50.0,1.348073148,molecule_train.csv,True,CCC(C)(C)OC,CCC(C)(C)OC,False,False,none,False,,True,CCNC(C)=O,CCNC(C)=O,False,False,none,False,,False,
CCOC(=O)C,C(CCCCN)CCCN,65.0,-0.047091608,molecule_train.csv,True,CCOC(C)=O,CCOC(C)=O,False,False,none,False,,True,NCCCCCCCCN,NCCCCCCCCN,False,False,none,False,,False,
CCC1=CC=CC=C1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,45.0,-0.287682072,molecule_train.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
C1CCCCC1,C(CSCCO)O,40.0,3.835789699,molecule_train.csv,True,C1CCCCC1,C1CCCCC1,False,False,none,False,,True,OCCSCCO,OCCSCCO,False,False,none,False,,False,
CCCCCl,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,74.1,-0.114289146,molecule_train.csv,True,CCCCCl,CCCCCl,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,False,False,none,False,,False,
CCCCCC,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,93.9,0.729961154,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,False,False,none,False,,False,
CCCCCCCC,CCCCCCCCO,50.28,1.064710737,molecule_train.csv,True,CCCCCCCC,CCCCCCCC,False,False,none,False,,True,CCCCCCCCO,CCCCCCCCO,False,False,none,False,,False,
CC(=O)C,C(C(F)(Cl)Cl)(F)(F)Cl,35.0,1.150572028,molecule_train.csv,True,CC(C)=O,CC(C)=O,False,False,none,False,,True,FC(F)(Cl)C(F)(Cl)Cl,FC(F)(Cl)C(F)(Cl)Cl,False,False,none,False,,False,
C(Cl)Cl,CC(=O)C,25.0,0.319,molecule_train.csv,True,ClCCl,ClCCl,False,False,none,False,,True,CC(C)=O,CC(C)=O,False,False,none,False,,False,
CCCCCCC,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,25.0,2.472327868,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,False,none,False,,False,
CCC(C)C(C)C,CCCCCCCCCCCCCCCCCCCC,53.2,-0.116533816,molecule_train.csv,True,CCC(C)C(C)C,CCC(C)C(C)C,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CC1(C2CCC(=C)C1C2)C,CCC1=CC=CC=C1,80.0,0.086177696,molecule_train.csv,True,C=C1CCC2CC1C2(C)C,C=C1CCC2CC1C2(C)C,False,False,none,False,,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,False,
CCC(C)(C)OC,C(CC#N)CC#N,50.0,2.298577072,molecule_train.csv,True,CCC(C)(C)OC,CCC(C)(C)OC,False,False,none,False,,True,N#CCCCC#N,N#CCCCC#N,False,False,none,False,,False,
CCCCC,CCCCCCCCCC(=O)CCCCCCCCC,80.5,-0.010050336,molecule_train.csv,True,CCCCC,CCCCC,False,False,none,False,,True,CCCCCCCCCC(=O)CCCCCCCCC,CCCCCCCCCC(=O)CCCCCCCCC,False,False,none,False,,False,
C=CC=C,CC1=CC=CC=C1O,36.84,1.033184483,molecule_train.csv,True,C=CC=C,C=CC=C,False,False,none,False,,True,Cc1ccccc1O,Cc1ccccc1O,False,False,none,False,,False,
CC1=CC=C(C=C1)C,CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,120.0,-0.162518929,molecule_train.csv,True,Cc1ccc(C)cc1,Cc1ccc(C)cc1,False,False,none,False,,True,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,False,False,none,False,,False,
CC(=O)C,C(=S)=S,45.55,1.972691172,molecule_train.csv,True,CC(C)=O,CC(C)=O,False,False,none,False,,True,S=C=S,S=C=S,False,False,none,False,,False,
CCOCC,C1CC(=O)NC1,50.0,1.948905658,molecule_train.csv,True,CCOCC,CCOCC,False,False,none,False,,True,O=C1CCCN1,O=C1CCCN1,False,False,none,False,,False,
C1=CC=CC=C1,CC(CO)O,90.0,2.076938411,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,CC(O)CO,CC(O)CO,False,False,none,False,,False,
C(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,74.1,-1.046969056,molecule_train.csv,True,ClCCl,ClCCl,False,False,none,False,,True,CCCCCCCCCCCCCC(=O)N(C)C,CCCCCCCCCCCCCC(=O)N(C)C,False,False,none,False,,False,
CCC1CCCCC1,CC(CO)O,17.0,4.543294782,molecule_train.csv,True,CCC1CCCCC1,CCC1CCCCC1,False,False,none,False,,True,CC(O)CO,CC(O)CO,False,False,none,False,,False,
CCCCCC=C,CCCCCCCCCCCCCCCC,50.0,-0.103140759,molecule_train.csv,True,C=CCCCCC,C=CCCCCC,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCC(=O)OC,C1CCOC1,38.35,0.329303747,molecule_train.csv,True,CCC(=O)OC,CCC(=O)OC,False,False,none,False,,True,C1CCOC1,C1CCOC1,False,False,none,False,,False,
CC(C)OC(C)C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,30.0,0.824175443,molecule_train.csv,True,CC(C)OC(C)C,CC(C)OC(C)C,False,False,none,False,,True,CCOC(=O)c1ccccc1C(=O)OCC,CCOC(=O)c1ccccc1C(=O)OCC,False,False,none,False,,False,
CCCCCC,CCCCCCCCCC(=O)O,55.06,0.564745466,molecule_train.csv,True,CCCCCC,CCCCCC,False,False,none,False,,True,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,False,False,none,False,,False,
COC,CO,36.84,0.850150929,molecule_train.csv,True,COC,COC,False,False,none,False,,True,CO,CO,False,False,none,False,,False,
CC(CCl)Cl,CCCCCOC(=O)C,25.0,-0.494296322,molecule_train.csv,True,CC(Cl)CCl,CC(Cl)CCl,False,False,none,False,,True,CCCCCOC(C)=O,CCCCCOC(C)=O,False,False,none,False,,False,
CCCCCCC,CC(COC)OCC(C)OCC(C)OC,50.0,0.552735027,molecule_train.csv,True,CCCCCCC,CCCCCCC,False,False,none,False,,True,COCC(C)OCC(C)OCC(C)OC,COCC(C)OCC(C)OCC(C)OC,False,False,none,False,,False,
C1=CC=CC=C1,C(COCCOCCOCCO)O,110.0,0.881575056,molecule_train.csv,True,c1ccccc1,c1ccccc1,False,False,none,False,,True,OCCOCCOCCOCCO,OCCOCCOCCOCCO,False,False,none,False,,False,
CC1=CC(=CC=C1)C,C1COCCN1C=O,79.94,1.293904912,molecule_train.csv,True,Cc1cccc(C)c1,Cc1cccc(C)c1,False,False,none,False,,True,O=CN1CCOCC1,O=CN1CCOCC1,False,False,none,False,,False,
C1COCCO1,CC(=O)NC,60.19,0.83377831,molecule_train.csv,True,C1COCCO1,C1COCCO1,False,False,none,False,,True,CNC(C)=O,CNC(C)=O,False,False,none,False,,False,
CCCO,CC1=CC(=CC=C1)C,50.44,2.125847914,molecule_train.csv,True,CCCO,CCCO,False,False,none,False,,True,Cc1cccc(C)c1,Cc1cccc(C)c1,False,False,none,False,,False,
CCC1=CC=CC=C1,CNC=O,40.0,2.258215145,molecule_train.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CNC=O,CNC=O,False,False,none,False,,False,
C1CCCCC1,CCNC=O,60.0,2.261763098,molecule_train.csv,True,C1CCCCC1,C1CCCCC1,False,False,none,False,,True,CCNC=O,CCNC=O,False,False,none,False,,False,
CCO,C1=CC=C(C=C1)Br,25.0,0.879,molecule_train.csv,True,CCO,CCO,False,False,none,False,,True,Brc1ccccc1,Brc1ccccc1,False,False,none,False,,False,
